00010a1e53555a65;0a182c3d474a5a69;2;0;345;212;0.37
00010a1e53555a65;0a1c262c323b5a69;1;0;345;1273;2.24
00010a1e53555a65;0a1c2c323b5a696a;1;1;345;680;1.19
00010a1e53555a65;0a1e1f28323a6576;1;1;345;294;0.52
00010a1e53555a65;0a1e20535d656c7a;2;2;345;52;0.09
00010a1e53555a65;0a1e31373a405a5b;1;0;345;10;0.02
00010a1e53555a65;0a1e3b454d65686c;7;6;345;3013;5.29
00010a1e53555a65;0a1e3b454d68696c;1;0;345;106;0.19
00010a1e53555a65;0a1f3b454d65686c;1;0;345;116;0.20
00010a1e53555a65;0a323b404a4e6169;1;0;345;11;0.02
00010a1e53555a65;0a4d5759636b6c7a;1;1;345;180;0.32
00010a1e53555a65;0b0c12153f515a62;1;1;345;10;0.02
00010a1e53555a65;0b0f191d39565b61;1;0;345;51;0.09
00010a1e53555a65;0b0f224b4e616669;1;1;345;367;0.64
00010a1e53555a65;0b0f224b58616669;1;1;345;20;0.04
00010a1e53555a65;0b13203a3e516566;1;1;345;98;0.17
00010a1e53555a65;0b1519404a536165;1;0;345;13;0.02
00010a1e53555a65;0b1a1e28293a4d5e;1;1;345;375;0.66
00010a1e53555a65;0b1e1f283a4d5e7a;2;2;345;718;1.26
00010a1e53555a65;0b1e28294d5d5e65;1;0;345;17;0.03
00010a1e53555a65;0b28292f383a5b69;1;1;345;11;0.02
00010a1e53555a65;0b4e576364697a7d;1;1;345;184;0.32
00010a1e53555a65;0c0f1d233139677d;1;1;345;170;0.30
00010a1e53555a65;0c1432343b3d495b;1;1;345;441;0.77
00010a1e53555a65;0c152a2b2d375a7d;1;0;345;13;0.02
00010a1e53555a65;0c1e3844494f697c;1;1;345;43;0.08
00010a1e53555a65;0d10152531375f62;1;1;345;47;0.08
00010a1e53555a65;0d464b4c58616669;1;1;345;128;0.22
00010a1e53555a65;0e132938474f5a69;1;0;345;13;0.02
00010a1e53555a65;0f19224b58616669;1;1;345;71;0.12
00010a1e53555a65;0f22234b4e616669;1;0;345;11;0.02
00010a1e53555a65;0f22324b4e616669;1;1;345;397;0.70
00010a1e53555a65;10292e373a455b62;3;2;345;904;1.59
00010a1e53555a65;121b21273c49627d;1;1;345;61;0.11
00010a1e53555a65;122629313b405a65;1;1;345;87;0.15
00010a1e53555a65;1234373b494a5a69;1;0;345;123;0.22
00010a1e53555a65;13282938444f5a69;1;0;345;85;0.15
00010a1e53555a65;1422292f38575b67;1;0;345;13;0.02
00010a1e53555a65;142d323446596669;1;1;345;210;0.37
00010a1e53555a65;151940414a4d6568;1;0;345;32;0.06
00010a1e53555a65;152a2d37575b697b;1;1;345;32;0.06
00010a1e53555a65;171b282f5e68697a;1;0;345;18;0.03
00010a1e53555a65;17293536384f5a69;1;1;345;17;0.03
00010a1e53555a65;18222c3d474a6169;1;1;345;53;0.09
00010a1e53555a65;182c31373d5a6269;1;1;345;79;0.14
00010a1e53555a65;182c323d474a5a69;1;0;345;414;0.73
00010a1e53555a65;192829384f5a697b;1;0;345;16;0.03
00010a1e53555a65;192d323361696b7b;3;2;345;299;0.53
00010a1e53555a65;1a1b2e35365d5e6b;1;0;345;57;0.10
00010a1e53555a65;1a1f29414d5d5e65;1;1;345;12;0.02
00010a1e53555a65;1a283235383a5169;1;0;345;65;0.11
00010a1e53555a65;1b242d2e36616265;1;1;345;17;0.03
00010a1e53555a65;1c262b2e3254626a;2;1;345;798;1.40
00010a1e53555a65;1c262c323b5a696a;1;0;345;36;0.06
00010a1e53555a65;2025293137384062;1;1;345;28;0.05
00010a1e53555a65;2324323449696a7b;1;0;345;72;0.13
00010a1e53555a65;2829384f617a7b7c;1;0;345;22;0.04
00010a1e53555a65;283235383a51697d;2;0;345;1950;3.43
00010a1e53555a65;293234373b496369;1;0;345;66;0.12
00010a1e53555a65;2f34393b46585b69;2;2;345;834;1.47
00010a1e53555a65;2f34393b4a585a69;1;0;345;333;0.59
00010a1e53555a65;2f34393b4a585b69;4;1;345;1453;2.55
00010a1e53555a65;2f34393b585a5b69;5;1;345;2842;4.99
00010a1e53555a6b;040f2a2e3361696b;1;0;16;35;0.00
00010a1e53555a6b;0a1e3b454d65686c;1;0;16;3013;0.25
00010a1e53555a6b;0b1a1e28293a4d5e;1;0;16;375;0.03
00010a1e53555a6b;0f22324b4e616669;1;0;16;397;0.03
00010a1e53555d65;050718323d4a697d;1;1;16;69;0.01
00010a1e53555d65;050c28383a444965;1;0;16;26;0.00
00010a1e53555d65;060b12232a3f697d;1;1;16;27;0.00
00010a1e53555d65;0715292b37405b5c;1;0;16;18;0.00
00010a1e53555d65;0a182c323d4a5a69;1;1;16;3924;0.32
00010a1e53555d65;0a1e3b454d65686c;1;1;16;3013;0.25
00010a1e53555d65;2d2e323b61696b7b;1;0;16;46;0.00
00010a1f4f5d6566;00060a202d4a6266;1;1;47;88;0.02
00010a1f4f5d6566;0007174e6364697d;1;1;47;223;0.05
00010a1f4f5d6566;001a1e2829505e65;1;1;47;334;0.08
00010a1f4f5d6566;001a1e29535d5e65;1;0;47;68;0.02
00010a1f4f5d6566;04242a2e323e5a5c;1;1;47;10;0.00
00010a1f4f5d6566;04242a2e323e5a62;1;1;47;1451;0.35
00010a1f4f5d6566;04242a2e32495a62;1;0;47;84;0.02
00010a1f4f5d6566;05070b15375b697b;1;0;47;40;0.01
00010a1f4f5d6566;050924303134545b;1;1;47;50;0.01
00010a1f4f5d6566;05202932364f5b77;1;1;47;135;0.03
00010a1f4f5d6566;06081d2025485b62;1;0;47;132;0.03
00010a1f4f5d6566;060b1d2548565a62;1;1;47;24;0.01
00010a1f4f5d6566;090b0f123443547d;1;1;47;255;0.06
00010a1f4f5d6566;0912323f46486169;1;0;47;48;0.01
00010a1f4f5d6566;0a0d1f4d59636b7a;1;1;47;271;0.06
00010a1f4f5d6566;0a182d323d4a657d;1;0;47;46;0.01
00010a1f4f5d6566;0a1e3b454d65686c;1;0;47;3013;0.72
00010a1f4f5d6566;0b0c1a2838505e65;1;1;47;44;0.01
00010a1f4f5d6566;0b1a1e28293a4d5e;1;0;47;375;0.09
00010a1f4f5d6566;0b1e28294d5d5e65;1;0;47;17;0.00
00010a1f4f5d6566;0c1432343b3d495b;1;0;47;441;0.11
00010a1f4f5d6566;0f123f4243546669;1;1;47;36;0.01
00010a1f4f5d6566;122a373b494a5a69;1;0;47;43;0.01
00010a1f4f5d6566;172936384f5a697a;1;0;47;601;0.14
00010a1f4f5d6566;192d323361696b7b;1;1;47;299;0.07
00010a1f4f5d6566;1c24262c2e325469;1;0;47;96;0.02
00010a1f4f5d6566;1c24262c32465469;1;1;47;200;0.05
00010a1f4f5d6566;1c262e323654626a;1;0;47;51;0.01
00010a1f4f5d6566;2f34393b585a5b69;1;0;47;2842;0.68
00010a1f53555a65;00051928384f5a69;1;0;10;40;0.00
00010a1f53555a65;001a1e2829505e65;1;0;10;334;0.02
00010a1f53555a65;0a0e151e264d5a65;1;0;10;2457;0.13
00010a1f53555a65;0a1e3b454d65686c;1;0;10;3013;0.15
00010a1f53555a65;0a1e3f4243546066;1;0;10;17;0.00
00010a1f53555a65;0b0f224b4e616669;1;1;10;367;0.02
00010a1f53555a65;0f3f42435b60667c;1;0;10;42;0.00
00010a1f53555a65;122629313b405a65;1;1;10;87;0.00
00010a1f53555a65;172936384f5a697a;1;0;10;601;0.03
00010a4a53555a65;00010a4a53555a65;28;18;1891;1891;18.21
00010a4a53555a65;0001111523315b65;2;1;1891;11;0.11
00010a4a53555a65;000112152d5a6566;1;1;1891;17;0.16
00010a4a53555a65;00011e29505b5d5e;1;0;1891;18;0.17
00010a4a53555a65;000415282d505a62;1;1;1891;17;0.16
00010a4a53555a65;00050a141e285e62;1;0;1891;12;0.12
00010a4a53555a65;00050e29384f5a69;1;0;1891;101;0.97
00010a4a53555a65;000512212a3c5b5c;1;0;1891;16;0.15
00010a4a53555a65;00051c20244d6365;1;1;1891;15;0.14
00010a4a53555a65;00052829384f5a69;1;1;1891;105;1.01
00010a4a53555a65;00060a0e2051696b;1;1;1891;13;0.13
00010a4a53555a65;00060a2531375a5b;1;0;1891;42;0.40
00010a4a53555a65;00060b0f37396265;1;1;1891;11;0.11
00010a4a53555a65;00060f22255f6669;1;0;1891;49;0.47
00010a4a53555a65;000622253f5f6669;4;4;1891;66;0.64
00010a4a53555a65;00070a174e636469;1;1;1891;48;0.46
00010a4a53555a65;00070a1e3b4e6165;1;1;1891;26;0.25
00010a4a53555a65;0007174d6364697d;1;0;1891;14;0.13
00010a4a53555a65;0007174e6364697d;1;1;1891;223;2.15
00010a4a53555a65;00071e536364697d;1;0;1891;13;0.13
00010a4a53555a65;000a0e1228373a62;1;1;1891;10;0.10
00010a4a53555a65;000a0f1758636466;2;2;1891;57;0.55
00010a4a53555a65;000a151e40536568;3;1;1891;155;1.49
00010a4a53555a65;000a152a37535a65;1;0;1891;15;0.14
00010a4a53555a65;000a15405365686c;2;1;1891;148;1.43
00010a4a53555a65;000a171e535d6566;1;1;1891;39;0.38
00010a4a53555a65;000a1753555d6566;2;0;1891;407;3.92
00010a4a53555a65;000a1a2838515e65;1;0;1891;14;0.13
00010a4a53555a65;000a1e5359636572;1;0;1891;20;0.19
00010a4a53555a65;000a454a4f616566;2;2;1891;74;0.71
00010a4a53555a65;000a4a5355575a65;1;0;1891;18;0.17
00010a4a53555a65;000a4d57595a657a;1;0;1891;14;0.13
00010a4a53555a65;000c1a2838505e65;3;1;1891;55;0.53
00010a4a53555a65;000c1a2838515d5e;1;0;1891;44;0.42
00010a4a53555a65;000d1a4a53555d6c;1;1;1891;29;0.28
00010a4a53555a65;000d1c2b47545c6a;3;2;1891;134;1.29
00010a4a53555a65;000f174d63646669;1;1;1891;34;0.33
00010a4a53555a65;000f174e63646669;1;0;1891;31;0.30
00010a4a53555a65;000f175663646669;4;2;1891;343;3.30
00010a4a53555a65;000f175863646669;3;3;1891;186;1.79
00010a4a53555a65;001320313a4d5a65;1;0;1891;12;0.12
00010a4a53555a65;0017194d63646977;1;0;1891;41;0.39
00010a4a53555a65;0017195863646977;1;1;1891;26;0.25
00010a4a53555a65;00191e20535d656c;1;1;1891;17;0.16
00010a4a53555a65;00192d4d595a6669;1;0;1891;20;0.19
00010a4a53555a65;00193a3b40495b65;1;1;1891;12;0.12
00010a4a53555a65;001a1e2829505e65;4;3;1891;334;3.22
00010a4a53555a65;001a1e294d5d5e65;1;1;1891;97;0.93
00010a4a53555a65;001a1e29505d5e65;4;1;1891;523;5.04
00010a4a53555a65;001b292a35575e65;1;1;1891;44;0.42
00010a4a53555a65;001c2931343b6c74;1;0;1891;15;0.14
00010a4a53555a65;001e28294d5d5e65;1;1;1891;19;0.18
00010a4a53555a65;00224050595a666c;1;1;1891;80;0.77
00010a4a53555a65;01030822305b646b;1;0;1891;76;0.73
00010a4a53555a65;0106232f3d4c5b6b;1;1;1891;29;0.28
00010a4a53555a65;010a1e2653555a65;1;0;1891;65;0.63
00010a4a53555a65;010b0e193b657b7d;1;1;1891;12;0.12
00010a4a53555a65;010b252b425b5c5d;1;1;1891;46;0.44
00010a4a53555a65;01121517222b4065;1;0;1891;13;0.13
00010a4a53555a65;01232f363a3d4d5b;1;1;1891;48;0.46
00010a4a53555a65;012f34393b585b69;1;0;1891;30;0.29
00010a4a53555a65;012f393b585b696d;1;0;1891;11;0.11
00010a4a53555a65;013a404a4d65767b;2;2;1891;18;0.17
00010a4a53555a65;020b151e2d5d6566;12;8;1891;900;8.67
00010a4a53555a65;021540414a4d6869;1;1;1891;27;0.26
00010a4a53555a65;02182c323d4a5a65;1;0;1891;54;0.52
00010a4a53555a65;02292f383a40415b;2;1;1891;43;0.41
00010a4a53555a65;0305060a0c165b5f;1;1;1891;52;0.50
00010a4a53555a65;0305070e121b5a62;1;0;1891;29;0.28
00010a4a53555a65;0305071222646b7d;2;2;1891;212;2.04
00010a4a53555a65;03050719225b646b;5;1;1891;282;2.72
00010a4a53555a65;0305080c1221495b;1;1;1891;26;0.25
00010a4a53555a65;03050c1216215b62;1;1;1891;104;1.00
00010a4a53555a65;03051b232a32617d;1;1;1891;13;0.13
00010a4a53555a65;03060712255c697d;1;0;1891;19;0.18
00010a4a53555a65;03070b0c4047565b;1;1;1891;32;0.31
00010a4a53555a65;0307121b545c626a;1;1;1891;111;1.07
00010a4a53555a65;0307122234646b7d;1;0;1891;23;0.22
00010a4a53555a65;030712283b4a4d69;1;1;1891;12;0.12
00010a4a53555a65;030a0e12315b6264;1;1;1891;15;0.14
00010a4a53555a65;030a20575863697c;1;1;1891;53;0.51
00010a4a53555a65;030b1027325c747d;2;0;1891;15;0.14
00010a4a53555a65;030c121621315b62;7;3;1891;427;4.11
00010a4a53555a65;030c161c31445462;2;0;1891;27;0.26
00010a4a53555a65;030c16212931627d;2;1;1891;58;0.56
00010a4a53555a65;030c1b31455b646b;1;1;1891;31;0.30
00010a4a53555a65;030d101b275a5c62;7;2;1891;680;6.55
00010a4a53555a65;030d101b275b6162;1;0;1891;30;0.29
00010a4a53555a65;030d101b275c6162;1;0;1891;92;0.89
00010a4a53555a65;030d1023275a5c62;1;0;1891;55;0.53
00010a4a53555a65;030d1025275b6162;1;0;1891;11;0.11
00010a4a53555a65;030e12212229666b;4;3;1891;53;0.51
00010a4a53555a65;030e1922305b646b;1;0;1891;72;0.69
00010a4a53555a65;031112215b62666a;2;0;1891;402;3.87
00010a4a53555a65;0312131621315b62;1;0;1891;28;0.27
00010a4a53555a65;03121621315b6062;2;0;1891;196;1.89
00010a4a53555a65;031719252a405b61;3;0;1891;15;0.14
00010a4a53555a65;04050c2429445a5b;2;0;1891;11;0.11
00010a4a53555a65;04050f191e3b5a69;1;0;1891;10;0.10
00010a4a53555a65;04050f334a697a7d;1;1;1891;38;0.37
00010a4a53555a65;040511242e465b62;1;0;1891;14;0.13
00010a4a53555a65;0405242a2e325a62;1;1;1891;246;2.37
00010a4a53555a65;0405242a2e326263;1;1;1891;112;1.08
00010a4a53555a65;0405242a32465a5b;1;1;1891;35;0.34
00010a4a53555a65;0405242a32465a62;4;3;1891;202;1.95
00010a4a53555a65;0405242a32465b69;1;0;1891;36;0.35
00010a4a53555a65;04060a232d5f6669;1;1;1891;42;0.40
00010a4a53555a65;04060f17235f6669;2;1;1891;94;0.91
00010a4a53555a65;04060f172366697d;1;0;1891;40;0.39
00010a4a53555a65;040617233f5f6669;1;1;1891;126;1.21
00010a4a53555a65;040617233f65667d;1;0;1891;22;0.21
00010a4a53555a65;04070b2528465b5c;2;1;1891;10;0.10
00010a4a53555a65;040b0c16252a405b;1;1;1891;11;0.11
00010a4a53555a65;040c242931325a5b;2;2;1891;24;0.23
00010a4a53555a65;040c242931445a5b;1;1;1891;39;0.38
00010a4a53555a65;040c2931373a405b;1;1;1891;13;0.13
00010a4a53555a65;040d2a3c5b5c7374;1;1;1891;29;0.28
00010a4a53555a65;041b242a2e3e6263;1;1;1891;17;0.16
00010a4a53555a65;0423242a3246495b;1;1;1891;184;1.77
00010a4a53555a65;04242a2e323e5a62;18;7;1891;1451;13.97
00010a4a53555a65;04242a2e323e5b62;1;0;1891;28;0.27
00010a4a53555a65;04242a2e323e6162;1;0;1891;48;0.46
00010a4a53555a65;04242a2e323e6263;2;2;1891;366;3.53
00010a4a53555a65;04242a2e32405a62;1;1;1891;67;0.65
00010a4a53555a65;04242a2e32495a62;3;1;1891;84;0.81
00010a4a53555a65;04242a2e325a627c;1;0;1891;13;0.13
00010a4a53555a65;04242a3246495b62;2;0;1891;81;0.78
00010a4a53555a65;04242a3246496263;1;0;1891;19;0.18
00010a4a53555a65;05060a1420262c62;3;2;1891;81;0.78
00010a4a53555a65;05060b1d25565a62;1;1;1891;291;2.80
00010a4a53555a65;05060c1420275b62;1;0;1891;17;0.16
00010a4a53555a65;05060e1e2326656b;1;0;1891;48;0.46
00010a4a53555a65;0507080c0f15465b;1;0;1891;17;0.16
00010a4a53555a65;05070b1520232962;1;1;1891;20;0.19
00010a4a53555a65;05070b15375b697b;1;0;1891;40;0.39
00010a4a53555a65;05070c3738405b7b;1;0;1891;32;0.31
00010a4a53555a65;05071328375b6165;2;1;1891;32;0.31
00010a4a53555a65;050718323d4a697d;1;0;1891;69;0.66
00010a4a53555a65;050812213c49747d;1;1;1891;27;0.26
00010a4a53555a65;0508151618215b62;1;1;1891;57;0.55
00010a4a53555a65;05090b0f1234697d;1;0;1891;73;0.70
00010a4a53555a65;050910233f546669;1;0;1891;82;0.79
00010a4a53555a65;050910233f54667d;1;1;1891;74;0.71
00010a4a53555a65;05091b233f66697d;1;0;1891;11;0.11
00010a4a53555a65;050924303134545b;1;0;1891;50;0.48
00010a4a53555a65;050a0b1d585b617c;5;4;1891;292;2.81
00010a4a53555a65;050a0b28384f5a69;2;2;1891;334;3.22
00010a4a53555a65;050a182c323d5a69;1;1;1891;18;0.17
00010a4a53555a65;050a20323a4e6369;3;1;1891;235;2.26
00010a4a53555a65;050a203a414d6369;2;1;1891;202;1.95
00010a4a53555a65;050a203a4d63657a;1;0;1891;11;0.11
00010a4a53555a65;050a2835384f5a69;1;0;1891;276;2.66
00010a4a53555a65;050b0f1d565a7c7d;1;1;1891;111;1.07
00010a4a53555a65;050b15192d374d5f;1;1;1891;19;0.18
00010a4a53555a65;050c283844496576;3;1;1891;126;1.21
00010a4a53555a65;050e151937505b62;1;1;1891;37;0.36
00010a4a53555a65;050e2938444f5a65;1;0;1891;16;0.15
00010a4a53555a65;051011151b375a65;1;0;1891;24;0.23
00010a4a53555a65;051017202e373a62;2;0;1891;46;0.44
00010a4a53555a65;0510242e3240494a;3;1;1891;48;0.46
00010a4a53555a65;05102e373a455b62;2;1;1891;207;1.99
00010a4a53555a65;0512192d2f3a5b65;1;0;1891;13;0.13
00010a4a53555a65;05121b213c495c62;1;1;1891;168;1.62
00010a4a53555a65;051732364f616977;8;3;1891;390;3.76
00010a4a53555a65;0517323b4a4d6169;4;3;1891;268;2.58
00010a4a53555a65;0517323b4e61696a;1;1;1891;23;0.22
00010a4a53555a65;05173b414a4d6169;2;1;1891;62;0.60
00010a4a53555a65;051a1b232937627b;2;1;1891;79;0.76
00010a4a53555a65;051b1c24262e5462;1;0;1891;18;0.17
00010a4a53555a65;051c23242654697d;3;1;1891;92;0.89
00010a4a53555a65;0520293235364f5b;18;4;1891;1537;14.80
00010a4a53555a65;0520323a414e6369;1;1;1891;18;0.17
00010a4a53555a65;0521323c4649577d;1;1;1891;24;0.23
00010a4a53555a65;0523575874767a7d;1;0;1891;35;0.34
00010a4a53555a65;0528293638444f5a;1;0;1891;30;0.29
00010a4a53555a65;06070b232947535b;1;0;1891;28;0.27
00010a4a53555a65;060811142a5a6566;4;3;1891;59;0.57
00010a4a53555a65;06081d2548565a62;1;1;1891;34;0.33
00010a4a53555a65;06081d2748565a62;1;1;1891;112;1.08
00010a4a53555a65;06081d274856627d;1;0;1891;121;1.17
00010a4a53555a65;060a0b0e2026506b;1;1;1891;45;0.43
00010a4a53555a65;060a0e202651656b;1;1;1891;27;0.26
00010a4a53555a65;060a0e202651696b;18;9;1891;1676;16.14
00010a4a53555a65;060a0e202651697d;1;0;1891;33;0.32
00010a4a53555a65;060a123137575b69;1;1;1891;28;0.27
00010a4a53555a65;060a1e23314d5f6b;1;1;1891;11;0.11
00010a4a53555a65;060b0f1d27565a62;1;1;1891;41;0.39
00010a4a53555a65;060b0f1d27565a7d;8;5;1891;1179;11.36
00010a4a53555a65;060b191d25485a62;4;3;1891;240;2.31
00010a4a53555a65;060b191d25485a7d;4;2;1891;229;2.21
00010a4a53555a65;060b191d25485b5f;1;1;1891;23;0.22
00010a4a53555a65;060b1d2548565b5f;3;2;1891;43;0.41
00010a4a53555a65;060b1d2748565a62;1;1;1891;123;1.18
00010a4a53555a65;060b2223253f425f;1;1;1891;25;0.24
00010a4a53555a65;060c1b2045535b69;1;0;1891;14;0.13
00010a4a53555a65;060e1e232631696b;1;0;1891;56;0.54
